item_code,item_description,MRP,Basic Price,MOQ
170M5560,FUSE 500A 690V 2GKN/50 AR UC,,5008.00,6
170M5564,FUSE 800A 690V 2GKN/50 AR UC,,5505.00,6
170M5566,FUSE 1000A 690V 2GKN/50 AR UC,,5864.00,6
170M5594,FUSE 500A 1250V 2GKN/75 AR CU,,6388.00,4
170M5611,FUSE 550A 690V 2FU/90 AR UC,,4232.00,3
170M5613,FUSE 700A 690V 2FU/90 AR UC,,4269.00,3
170M5694,FUSE 500A 1250V 2FU/115 AR CU,,6094.00,3
170M5743,FUSE 450A 1250V 2FKE/115 AR CU,,6356.00,3
170M5744,FUSE 500A 1250V 2FKE/115 AR CU,,7190.00,3
170M5747,FUSE 700A 1100V 2FKE/115 AR,,8651.00,3
170M5763,FUSE 700A 690V 2FKE/115 AR UC,,5120.00,3
170M5766,FUSE 1000A 690V 2FKE/115 AR UC,,5698.00,3
170M5767,FUSE 1100A 600V 2FKE/115 AR UC,,5719.00,2
170M5805,FUSE 250A 690V DIN 2* AR,,3060.00,3
170M5807,FUSE 350A 690V DIN 2* AR,,3237.00,3
170M5808D,FUSE 400A 690V aR DIN 2 HSDNH,,3092.00,3
170M5809D,FUSE 450A 690V aR DIN 2 HSDNH,,3140.00,3
170M5810D,FUSE 500A 690V aR DIN 2 HSDNH,,3237.00,3
170M5811D,FUSE 550A 690V aR DIN 2 HSDNH,,3264.00,3
170M5812D,FUSE 630A 690V aR DIN 2 HSDNH,,3354.00,3
170M5813D,FUSE 700A 690V aR DIN 2 HSDNH,,3478.00,3
170M5814D,FUSE 800A 690V aR DIN 2 HSDNH,,3782.00,3
170M5816D,FUSE 1000A 690V aR DIN 2 HSDNH,,4237.00,3
170M5817D,FUSE 1100A 690V aR DIN 2 HSDNH,,4280.00,3
170M5820D,FUSE 900A 690V aR DIN 2 HSDNH,,4285.00,3
170M5952,FUSE 250A 1000V 2BKN/75 AR UR,,3445.00,4
170M5953,FUSE 315A 1000V 2BKN/75 AR UR,,4312.00,4
170M5956,FUSE 450A 1000V 2BKN/75 AR UR,,5238.00,4
170M5957,FUSE 500A 1000V 2BKN/75 AR UR,,5409.00,4
170M5959,FUSE 630A 1000V 2BKN/75 AR UR,,6088.00,4
170M5960,FUSE 700A 1000V 2BKN/75 AR UR,,6163.00,4
170M5961,FUSE 800A 1000V 2BKN/75 AR UR,,5446.00,4
170M5966,FUSE 250A 1000V 2KN/110 AR UR,,4237.00,3
170M5969,FUSE 400A 1000V 2KN/110 AR UR,,4708.00,3
170M5970,FUSE 450A 1000V 2KN/110 AR UR,,4633.00,3
170M5971,FUSE 500A 1000V 2KN/110 AR UR,,4767.00,3
170M5972,FUSE 550A 1000V 2KN/110 AR UR,,5018.00,3
170M5973,FUSE 630A 1000V 2KN/110 AR UR,,5018.00,3
170M5974,FUSE 700A 1000V 2KN/110 AR UR,,5018.00,3
170M5975,FUSE 800A 1000V 2KN/110 AR UR,,5061.00,3
170M5981,FUSE 250A 1000V 2TN/110 AR UR,,4141.00,3
170M5982,FUSE 315A 1000V 2TN/110 AR UR,,4264.00,3
170M5983,FUSE 350A 1000V 2TN/110 AR UR,,4435.00,3
170M5984,FUSE 400A 1000V 2TN/110 AR UR,,4505.00,3
170M5985,FUSE 450A 1000V 2TN/110 AR UR,,4596.00,3
170M5986,FUSE 500A 1000V 2TN/110 AR UR,,4644.00,3
170M5987,FUSE 550A 1000V 2TN/110 AR UR,,4687.00,3
170M5988,FUSE 630A 1000V 2TN/110 AR UR,,5141.00,3
170M5989,FUSE 700A 1000V 2TN/110 AR UR,,5206.00,3
170M5990,FUSE 800A 1000V 2TN/110 AR UR,,6206.00,3
170M6013,FUSE 900A 690V 3/80 AR UC,,4847.00,1
170M6018,FUSE 1500A 690V 3/80 AR UC,,9186.00,1
170M6035,FUSE 700A 690V 3STN/110 AR,,5885.00,1
170M6094,FUSE 130Amp 7200V 00/480 AR,,16986.00,1
170M6112,FUSE 800A 690V 3KN/80 AR UC,,5789.00,1
170M6120,FUSE 1800A 600V 3KN/80 AR UR,,9282.00,1
170M6121,FUSE 2000A 550V 3KN/80 AR UR,,9437.00,1
170M6140,FUSE 400A 1250V 3/110 AR CU,,6051.00,1
170M6143,FUSE 550A 1250V 3/110 AR CU,,6655.00,1
170M6144,FUSE 630A 1250V 3/110 AR CU,,6730.00,1
170M6145,FUSE 700A 1250V 3/110 AR CU,,6800.00,1
170M6146,FUSE 800A 1250V 3/110 AR,,7206.00,1
170M6147,FUSE 900A 1250V 3/110 AR,,7351.00,1
170M6148,FUSE 1000A 1250V 3/110 AR,,8223.00,1
170M6149,FUSE 1100A 1250V 3/110 AR,,8341.00,1
170M6150,FUSE 1250A 1100V 3/110 AR,,9395.00,1
170M6151,FUSE 1400A 1100V 3/110 AR,,10283.00,1
170M6164,FUSE 1000A 690V 3/110 AR UC,,6511.00,1
170M6185,FUSE 630A 1250V IEC aR 3SKN/170,,8549.00,1
170M6188,FUSE 315A 1250V 3TN/110 AR CU,,5254.00,1
170M6189,FUSE 350A 1250V 3TN/110 AR CU,,5254.00,1
170M6191,FUSE 450A 1250V 3TN/110 AR CU,,5436.00,1
170M6192,FUSE 500A 1250V 3TN/110 AR CU,,5687.00,1
170M6193,FUSE 550A 1250V 3TN/110 AR CU,,6179.00,1
170M6194,FUSE 630A 1250V 3TN/110 AR CU,,6425.00,1
170M6195,FUSE 700A 1250V 3TN/110 AR CU,,6671.00,1
170M6196,FUSE 800A 1250V 3TN/110 AR,,7549.00,1
170M6198,FUSE 1000A 1250V 3TN/110 AR,,7704.00,1
170M6199,FUSE 1100A 1250V 3TN/110 AR,,7929.00,1
170M6200,FUSE 1250A 1100V 3TN/110 AR,,10898.00,1
170M6201,FUSE 1400A 1100V 3TN/110 AR,,11353.00,1
170M6202,FUSE 500A 1250V 3SHT AR CU,,6206.00,1
170M6203,FUSE 800A 1250V 3SHT AR CU,,7383.00,1
170M6205,FUSE 630A 1250V 3SHT AR CU,,7437.00,1
170M6214,FUSE 1000A 690V 3TN/110 AR UC,,5366.00,1
170M6216,FUSE 1250A 690V 3TN/110 AR UC,,5783.00,1
170M6238,FUSE 315A 1250V 3KN/110 AR CU,,6040.00,1
170M6240,FUSE 400A 1250V 3KN/110 AR CU,,6709.00,1
170M6241,FUSE 450A 1250V 3KN/110 AR CU,,6982.00,1
170M6242,FUSE 500A 1250V 3KN/110 AR CU,,7051.00,1
170M6243,FUSE 550A 1250V 3KN/110 AR CU,,7099.00,1
170M6244,FUSE 630A 1250V 3KN/110 AR CU,,7180.00,1
170M6245,FUSE 700A 1250V 3KN/110 AR CU,,7180.00,1
170M6246,FUSE 800A 1250V 3KN/110 AR,,8517.00,1
170M6247,FUSE 900A 1250V 3KN/110 AR,,9074.00,1
170M6248,FUSE 1000A 1250V 3KN/110 AR,,9191.00,1
170M6249,FUSE 1100A 1250V 3KN/110 AR,,9352.00,1
170M6250,FUSE 1250A 1100V 3KN/110 AR,,9384.00,1
170M6251,FUSE 1400A 1100V 3KN/110 AR,,10754.00,1
170M6252,FUSE 900A 1250V 3KW/110 AR,,10941.00,1
170M6253,FUSE 1000A 1250V 3KW/110 AR,,11021.00,1
170M6254,FUSE 1100A 1250V 3KW/110 AR,,14028.00,1
170M6263,FUSE 900A 690V 3KN/110 AR UC,,6227.00,1
170M6267,FUSE 1400A 690V 3KN/110 AR UC,,6302.00,1
170M6270,FUSE 1800A 600V 3KN/110 AR UR,,9068.00,1
170M6271,FUSE 2000A 550V 3KN/110 AR UR,,9635.00,1
170M6276,FUSE 1000A 690V 3KW/110 AR,,6286.00,1
170M6277,FUSE 1000A 1100V 3SHT AR CU,,18789.00,1
170M6301,FUSE 315A 1250V 3SHT AR CU,,6677.00,1
170M6303,FUSE 400A 1250V 3SHT AR CU,,7009.00,1
170M6305,FUSE 700A 1250V 3SHT AR CU,,11069.00,1
170M6338,FUSE 315A 1250V 3BKN/75 AR CU,,6618.00,2
170M6339,FUSE 350A 1250V 3BKN/75 AR CU,,6832.00,2
170M6340,FUSE 400A 1250V 3BKN/75 AR CU,,7190.00,2
170M6342,FUSE 500A 1250V 3BKN/75 AR CU,,7201.00,2
170M6343,FUSE 550A 1250V 3BKN/75 AR CU,,7190.00,2
170M6344,FUSE 630A 1250V 3BKN/75 AR CU,,7196.00,2
170M6345,FUSE 700A 1250V 3BKN/75 AR CU,,7281.00,2
170M6346,FUSE 800A 1100V 3BKN/75 AR,,7795.00,2
170M6347,FUSE 900A 1000V 3BKN/75 AR,,8014.00,2
170M6348,FUSE 1000A 1000V 3BKN/75 AR,,8309.00,2
170M6349,FUSE 1100A 1000V 3BKN/75 AR,,8309.00,2
170M6412,FUSE 800A 690V 3BN/50 AR UC,,5650.00,3
170M6415,FUSE 1100A 690V 3BN/50 AR UC,,6602.00,3
170M6419,FUSE 1600A 690V 3BN/65 AR UC,,7388.00,1
170M6421,FUSE 2000A 550V 3BN/65 AR UR,,9603.00,1
170M6452,FUSE 630A 690V 3SHT AR UC,,5452.00,1
170M6462,FUSE 800A 690V 3BKN/50 AR UC,,6083.00,3
170M6464,FUSE 1000A 690V 3BKN/50 AR UC,,6532.00,3
170M6469,FUSE 1600A 690V 3BKN/65 AR UC,,7570.00,1
170M6470,FUSE 1800A 600V 3BKN/65 AR UR,,8496.00,1
170M6471,FUSE 2000A 550V 3BKN/65 AR UR,,9020.00,1
170M6495,FUSE 700A 1250V 3BKN/90 AR CU,,7693.00,1
170M6496,FUSE 800A 1250V 3BKN/90 AR,,8367.00,1
170M6497,FUSE 900A 1250V 3BKN/90 AR,,8512.00,1
170M6498,FUSE 1000A 1250V 3BKN/90 AR,,8533.00,1
170M6499,FUSE 1100A 1250V 3BKN/90 AR,,9042.00,1
170M6500,FUSE 1250A 1100V 3BKN/90 AR,,11101.00,1
170M6501,FUSE 1400A 1100V 3BKN/90 AR,,11925.00,1
170M6541,FUSE 450A 1250V 3BKN/80 AR CU,,6436.00,1
170M6542,FUSE 500A 1250V 3BKN/80 AR CU,,6575.00,1
170M6545,FUSE 700A 1250V 3BKN/80 AR CU,,7479.00,1
170M6546,FUSE 800A 1250V 3BKN/80 AR CU,,7651.00,1
170M6547,FUSE 900A 1100V 3BKN/80 AR,,8811.00,1
170M6548,FUSE 1000A 1100V 3BKN/80 AR,,8865.00,1
170M6549,FUSE 1100A 1000V 3BKN/80 AR,,7356.00,1
170M6551,FUSE 1000A 1250V 2//3BKN/75 AR,,13102.00,1
170M6564,FUSE 1000A 690V 3GKN/50 AR UC,,6233.00,3
170M6566,FUSE 1250A 690V 3GKN/50 AR UC,,6356.00,3
170M6594,FUSE 630A 1250V 3GKN/75 AR CU,,7688.00,2
170M6596,FUSE 800A 1100V 3GKN/75 AR,,8362.00,2
170M6598,FUSE 1000A 1000V 3GKN/75 AR,,8662.00,2
170M6611,FUSE 700A 690V 3FU/90 AR UC,,5404.00,1
170M6629,FUSE 800A 2000V 3STN/210 AR,,19276.00,2
170M6638,FUSE 700A 2000V 3BKN/155 AR,,16558.00,1
170M6647,FUSE 900A 1250V 3GKN/90 AR,,10128.00,1
170M6650,FUSE 1250A 1100V 3GKN/90 AR,,18260.00,1
170M6670,FUSE 1800A 600V 3FKE/90 AR UR,,10737.00,1
170M6697,FUSE 900A 1250V 3FU/115 AR CU,,10668.00,1
170M6699,FUSE 1100A 1100V 3FU/115 AR CU,,10866.00,1
170M6700,FUSE 1250A 1000V 3FU/115 AR CU,,11684.00,1
170M6712,FUSE 800A 690V 3FU/115 AR UC,,5024.00,1
170M6714,FUSE 1000A 690V 3FU/115 AR UC,,5179.00,1
170M6716,FUSE 1250A 690V 3FU/115 AR UC,,5762.00,1
170M6718,FUSE 1500A 690V 3FU/115 AR UC,,7121.00,1
170M6723,FUSE 1000A 1400V 3BKN/125 AR UR,,14691.00,1
170M6734,FUSE 800A 1500V 3BKN/110 AR,,14370.00,1
170M6745,FUSE 700A 1250V 3FKE/115 AR CU,,6773.00,1
170M6747,FUSE 900A 1250V 3FKE/115 AR CU,,10957.00,1
170M6748,FUSE 1000A 1100V 3FKE/115AR CU,,12177.00,1
170M6751,FUSE 1400A 1000V 3FKE/115AR CU,,22026.00,1
170M6768,FUSE 1500A 690V 3FKE/115 AR UC,,6629.00,1
170M6792,FUSE 1600A 1250V 23BKN/75AR,,29099.00,1
170M6808D,FUSE 500A 690V aR DIN 3 HSDNH,,4285.00,1
170M6809D,FUSE 550A 690V aR DIN 3 HSDNH,,4360.00,1
170M6810D,FUSE 630A 690V aR DIN 3 HSDNH,,4499.00,1
170M6811D,FUSE 700A 690V aR DIN 3 HSDNH,,4628.00,1
170M6812D,FUSE 800A 690V aR DIN 3 HSDNH,,4826.00,1
170M6813D,FUSE 900A 690V aR DIN 3 HSDNH,,5018.00,1
170M6814D,FUSE 1000A 690V aR DIN 3 HSDNH,,5232.00,1
170M6892D,FUSE 1100A 690V aR DIN 3 HSDNH,,6329.00,1
170M8554D,FUSE 1250A 690V aR DIN 3 HSDNH,,5751.00,1
170M8555D,FUSE 1400A 690V aR DIN 3 HSDNH,,6334.00,1
170M8556D,FUSE 1500A 690V aR DIN 3 HSDNH,,6457.00,1
170M8557D,FUSE 1600A 690V aR DIN 3 HSDNH,,6811.00,1
170M8607,FUSE 700A 1000V 3BKN/75 AR UR,,6575.00,2
170M8608,FUSE 800A 1000V 3BKN/75 AR UR,,6693.00,2
170M8610,FUSE 1000A 1000V 3BKN/75 AR UR,,6966.00,2
170M8611,FUSE 1100A 1000V 3BKN/75 AR UR,,7137.00,2
170M8612,FUSE 1250A 1000V 3BKN/90 AR,,7367.00,1
170M8613,FUSE 1400A 900V 3BKN/90 AR,,10015.00,1
170M8614,FUSE 315A 1000V 3KN/110 AR UR,,5987.00,1
170M8616,FUSE 400A 1000V 3KN/110 AR UR,,6281.00,1
170M8620,FUSE 630A 1000V 3KN/110 AR UR,,6281.00,1
170M8621,FUSE 700A 1000V 3KN/110 AR UR,,6318.00,1
170M8622,FUSE 800A 1000V 3KN/110 AR UR,,6832.00,1
170M8623,FUSE 900A 1000V 3KN/110 AR UR,,6939.00,1
170M8624,FUSE 1000A 1000V 3KN/110 AR UR,,6923.00,1
170M8632,FUSE 450A 1000V 3TN/110 AR UR,,5885.00,1
170M8633,FUSE 500A 1000V 3TN/110 AR UR,,5612.00,1
170M8634,FUSE 550A 1000V 3TN/110 AR UR,,5404.00,1
170M8635,FUSE 630A 1000V 3TN/110 AR UR,,5404.00,1
170M8636,FUSE 700A 1000V 3TN/110 AR UR,,5725.00,1
170M8637,FUSE 800A 1000V 3TN/110 AR UR,,5789.00,1
170M8639,FUSE 1000A 1000V 3TN/110 AR UR,,6035.00,1
170M8640,FUSE 1100A 1000V 3TN/110 AR UR,,6746.00,1
170M8641,FUSE 1250A 1000V 3TN/110 AR,,7223.00,1
170M8650,FUSE 1000A 1000V DIN 3 AR UR,,7003.00,1
DFJ-10,DRIVE FUSE,,1247.00,10
DFJ-15,DRIVE FUSE,,2060.00,10
DFJ-20,DRIVE FUSE,,2113.00,10
DFJ-25,DRIVE FUSE,,2113.00,10
DFJ-40,DRIVE FUSE,,2771.00,10
DFJ-50,DRIVE FUSE,,2771.00,10
DFJ-60,DRIVE FUSE,,2771.00,10
DFJ-70,DRIVE FUSE,,3595.00,1
DFJ-80,DRIVE FUSE,,3595.00,1
DFJ-90,DRIVE FUSE,,3697.00,1
DFJ-100,DRIVE FUSE,,3697.00,1
DFJ-125,DRIVE FUSE,,4339.00,1
DFJ-150,DRIVE FUSE,,4339.00,1
DFJ-175,DRIVE FUSE,,4462.00,1
DFJ-200,DRIVE FUSE,,4820.00,1
DFJ-250,DRIVE FUSE,,8977.00,1
DFJ-300,DRIVE FUSE,,9079.00,1
DFJ-350,DRIVE FUSE,,10106.00,1
DFJ-400,DRIVE FUSE,,10277.00,1
DFJ-450,DRIVE FUSE,,12128.00,1
DFJ-500,DRIVE FUSE,,13102.00,1
DFJ-600,DRIVE FUSE,,13974.00,1
C10G1,CYLINDRICAL FUSE 10 x 38 1A GG 500V AC,,54.00,10
C10G2,CYLINDRICAL FUSE 10 x 38 2A GG 500V AC,,48.00,10
C10G4,CYLINDRICAL FUSE 10 x 38 4A GG 500V AC,,48.00,10
C10G6,CYLINDRICAL FUSE 10 x 38 6A GG 500V AC,,48.00,10
C10G8,CYLINDRICAL FUSE 10 x 38 8A GG 500V AC,,48.00,10
C10G10,CYLINDRICAL FUSE 10 x 38 10A GG 500V AC,,48.00,10
C10G12,CYLINDRICAL FUSE 10 x 38 12A GG 500V AC,,48.00,10
C10G16,CYLINDRICAL FUSE 10 x 38 16A GG 500V AC,,48.00,10
C10G20,CYLINDRICAL FUSE 10 x 38 20A GG 500V AC,,48.00,10
C10G25,CYLINDRICAL FUSE 10 x 38 25A GG 500V AC,,48.00,10
C10G32,CYLINDRICAL FUSE 10 x 38 32A GG 400V AC,,48.00,10
C10M1,CYLINDRICAL FUSE 10 x 38 1A AM 500V AC,,54.00,10
C10M2,CYLINDRICAL FUSE 10 x 38 2A AM 500V AC,,54.00,10
C10M4,CYLINDRICAL FUSE 10 x 38 4A AM 500V AC,,54.00,10
C10M6,CYLINDRICAL FUSE 10 x 38 6A AM 500V AC,,54.00,10
C10M8,CYLINDRICAL FUSE 10 x 38 8A AM 500V AC,,54.00,10
C10M10,CYLINDRICAL FUSE 10 x 38 10A AM 500V AC,,54.00,10
C10M12,CYLINDRICAL FUSE 10 x 38 12A AM 500V AC,,54.00,10
C10M16,CYLINDRICAL FUSE 10 x 38 16A AM 500V AC,,54.00,10
C10M20,CYLINDRICAL FUSE 10 x 38 20A AM 400V AC,,54.00,10
C10M25,CYLINDRICAL FUSE 10 x 38 25A AM 400V AC,,54.00,10
C14G1,CYLINDRICAL FUSE 14 x 51 1A GG 690V AC,,72.00,10
C14G2,CYLINDRICAL FUSE 14 x 51 2A GG 690V AC,,72.00,10
C14G4,CYLINDRICAL FUSE 14 x 51 4A GG 690V AC,,72.00,10
C14G6,CYLINDRICAL FUSE 14 x 51 6A GG 690V AC,,72.00,10
C14G8,CYLINDRICAL FUSE 14 x 51 8A GG 690V AC,,72.00,10
C14G10,CYLINDRICAL FUSE 14 x 51 10A GG 690V AC,,72.00,10
C14G12,CYLINDRICAL FUSE 14 x 51 12A GG 690V AC,,72.00,10
C14G16,CYLINDRICAL FUSE 14 x 51 16A GG 690V AC,,72.00,10
C14G20,CYLINDRICAL FUSE 14 x 51 20A GG 690V AC,,72.00,10
C14G25,CYLINDRICAL FUSE 14 x 51 25A GG 690V AC,,72.00,10
C14G32,CYLINDRICAL FUSE 14 x 51 32A GG 500V AC,,77.00,10
C14G40,CYLINDRICAL FUSE 14 x 51 40A GG 500V AC,,83.00,10
C14G50,CYLINDRICAL FUSE 14 x 51 50A GG 400V AC,,143.00,10
C14G63,CYL FUSE 63A 500V 14X51 CYL GG PV14,,209.00,10
C22G2,CYLINDRICAL FUSE 22 x 58 2A GG 690V AC,,144.00,10
C22G4,CYLINDRICAL FUSE 22 x 58 4A GG 690V AC,,166.00,10
C22G6,CYLINDRICAL FUSE 22 x 58 6A GG 690V AC,,182.00,10
C22G8,CYLINDRICAL FUSE 22 x 58 8A GG 690V AC,,171.00,10
C22G10,CYLINDRICAL FUSE 22 x 58 10A GG 690V AC,,171.00,10
C22G12,CYLINDRICAL FUSE 22 x 58 12A GG 690V AC,,171.00,10
C22G16,CYLINDRICAL FUSE 22 x 58 16A GG 690V AC,,171.00,10
C22G20,CYLINDRICAL FUSE 22 x 58 20A GG 690V AC,,171.00,10
C22G25,CYLINDRICAL FUSE 22 x 58 25A GG 690V AC,,171.00,10
C22G32,CYLINDRICAL FUSE 22 x 58 32A GG 690V AC,,171.00,10
C22G40,CYLINDRICAL FUSE 22 x 58 40A GG 690V AC,,171.00,10
C22G50,CYLINDRICAL FUSE 22 x 58 50A GG 690V AC,,177.00,10
C22G63,CYLINDRICAL FUSE 22 x 58 63A GG 690V AC,,182.00,10
C22G80,CYLINDRICAL FUSE 22 x 58 80A GG 500V AC,,187.00,10
C22G100,CYLINDRICAL FUSE 22 x 58 100A GG 500V AC,,193.00,10
C22G125,CYLINDRICAL FUSE 22 x 58 125A GG 400V AC,,203.00,10
12TDLEJ10,"12KV 10A 2""DIN BROWN RESIN SEAL FUSE",,3799.00,3
12TDLEJ6-3,"12KV 6.3A 2""DIN BROWN RESIN SEAL FUSE",,3659.00,3
12TDLEJ16,"12KV 16A 2""DIN BROWN RESIN SEAL FUSE",,3729.00,1
12TDLEJ20,"12KV 20A 2""DIN BROWN RESIN SEAL FUSE",,3799.00,3
12TDLEJ25,"12KV 25A 2""DIN BROWN RESIN SEAL FUSE",,3799.00,1
12TDLEJ31-5,"12KV 31.5A 2""DIN BROWN RESIN SEAL FUSE",,3852.00,3
12TDLEJ40,"12KV 40A 2""DIN BROWN RESIN SEAL FUSE",,3852.00,3
12TDLEJ50,"12KV 50A 2""DIN BROWN RESIN SEAL FUSE",,3852.00,3
12TDLEJ63,"12KV 63A 2""DIN BROWN RESIN SEAL FUSE",,4007.00,1
12TFMSJ160,"12KV 160AMP 3"" DIN FUSE",,17227.00,1
12THLEJ100,"12KV 100A 2.5""DIN BROWN RESIN SEAL FUSE",,6875.00,1
12THLEJ80,"12KV 80A 2.5""DIN BROWN RESIN SEAL FUSE",,6645.00,1
12THMEJ100,"12KV 100A 2.5""DIN BROWN RESIN SEAL FUSE",,7287.00,1
12TKLEJ125,"12KV 125A 3""DIN BROWN RESIN SEAL FUSE",,12514.00,1
12TXLEJ160,"12KV 160AMP 3.5"" DIN FUSE",,24546.00,1
12TXLEJ200,"12KV 200AMP 3.5"" DIN FUSE",,29441.00,1
15-5ABFN223-15,15.5KV 3.15A FUSE,,2953.00,1
15-5ABFNA3-15,15.5KV 3.15A FUSE,,2712.00,1
15-5AFINF3,"15.5KV 3AMP 3"" AIR FUSE",,29580.00,1
15-5AFINF3-15,"15.5KV 3.15AMP 3"" AIR FUSE",,29580.00,1
7-2ABCN223-15,7.2KV 3.15A FUSE,,1626.00,1
7-2AMWNA0-5E,7-2KV 0-5A AMWNA VT FUSE.,,4574.00,10
7-2OBCNA3-15,7.2KV 3.15A OIL VT FUSE,,1707.00,1
7-2OBWNA3-15,7.2KV 3.15A VT FUSE,,2172.00,1
7-2OHGMA125,"7.2KV 125A 2.5"" OIL FUSE",,4210.00,3
7-2OHGMA140,"7.2KV 140Amp 2.5"" OIL FUSE",,4419.00,3
7-2OHGMA160,"7.2KV 160Amp 2.5"" OIL FUSE",,4858.00,3
15-5OHGMA80,15.5KV 80A OILTIGHTFUSE1331,,6960.00,3
7-2TDLSJ10,"7.2KV 10AMP 2"" DIN FUSE",,5757.00,3
7-2TDLSJ16,"7.2KV 16AMP 2"" DIN FUSE",,5757.00,3
7-2TDLSJ20,"7.2KV 20AMP 2"" DIN FUSE",,5965.00,3
7-2TDLSJ40,"7.2KV 40AMP 2"" DIN FUSE",,6912.00,3
7-2TDLSJ50,"7.2KV 50AMP 2"" DIN FUSE",,7330.00,3
7-2TDLSJ63,"7.2KV 63AMP 2"" DIN FUSE",,7346.00,1
7-2TDLSJ6-3,"7.2KV 6.3AMP 2"" DIN SEALED BROWN BODY",,6046.00,3
7-2TFLSJ80,"7.2KV 80AMP 3"" DIN FUSE",,9111.00,3
7-2TFLSJ100,"7.2KV 100AMP 3"" DIN FUSE",,9774.00,3
7-2TFLSJ125,"7.2KV 125AMP 3"" DIN FUSE",,11995.00,3
7-2TFLSJ160,"7.2KV 160AMP 3"" DIN FUSE",,12883.00,3
7-2WFGHA100-BI,"7.2KV 100A 3"" MOTOR FUSE",,8560.00,1
7-2WFMH7100,"7.2KV 100AMP MOTORSTART 3"" FUSE 1242B",,25766.00,1
7-2WFMH7125,"7.2KV 125A MOTORSTART 3"" FUSE 1242B",,24626.00,1
7-2WFMH750,"7.2KV 50AMP 3""  MOTORSTART FUSE",,23781.00,1
7-2WFMH763,"7.2KV 63AMP 3"" MOTORSTART FUSE",,23781.00,1
7-2WFMH780,"7.2KV 80AMP 3"" M/S FUSE",,24016.00,1
7-2WFMSJ100,7.2KV 100A M/S 1242,,19330.00,1
7-2WFMSJ125,7.2KV 125amps''MOTOR START FUSE,,19752.00,1
7-2WFMSJ160,"7.2KV 160AMP 3"" MOTORSTART FUSE",,28778.00,1
7-2WFMSJ63,"7.2KV 63AMP 3"" DIN FUSE",,18254.00,1
7-2WFMSJ80,"7.2KV 80A 3"" M/START FUSE",,18254.00,1
7-2WFNHA100,7.2KV 100A MOTOR START FUSE,,18254.00,3
7-2WFNHA125,7.2KV 125A MOTOR START FUSE,,18254.00,3
7-2WFNHA160,"7.2KV 160A 3"" MOTOR START FUSE",,18399.00,3
7-2WFNHA50,7.2KV 50A MOTOR START FUSE,,13873.00,3
7-2WFNHA63,7.2KV 63A MOTOR START FUSE,,14450.00,3
7-2WFNHA80,"7.2KV 80AMP 3""MOTOR START FUSE",,15178.00,3
7-2WFNHO100,7.2KV 100A MOTOR START FUSE,,21593.00,3
7-2WFNHO125,"7.2KV 125A 3"" MOTOR START FUSE",,21742.00,1
7-2WFNHO160,"7.2KV 160Amp 3"" MOTORSTART FUSE",,21983.00,3
7-2WFNHO63,"7.2KV 63A 3"" MOTOR START FUSE",,19506.00,3
7-2WFNHO80,"7.2KV 80A 3"" MOTOR START FUSE",,19923.00,3
7-2WKMH7200,7.2KV 200A M/S 1245,,34112.00,1
7-2WKMH7250,7.2KV 250AMP MOTORSTART F,,37969.00,1
7-2WKMH7315,7.2KV 315AMP MOTORSTART F USE 1242,,42463.00,1
7-2WKMH7355,7.2KV 355A M/S 1245,,42837.00,1
7-2WKMSJ200,7.2KV 200A M/S 1243,,27874.00,1
7-2WKMSJ250,"7.2KV 250Amp 3"" MOTORSTART FUSE",,29591.00,1
7-2WKMSJ315,7.2KV 315A M/S FUSE,,32068.00,1
7-2WKMSJ355,"7.2KV 355Amp 3"" MOTORSTART FUSE",,34443.00,1
7-2WKNHA200,7.2KV 200A MOTOR START FUSE,,24129.00,3
7-2WKNHA224,7.2KV 224 AMP MS FUSE,,24391.00,3
7-2WKNHA250,"7.2KV 250A 3"" MOTOR START FUSE",,25439.00,3
7-2WKNHA315,"7.2KV 315A 3"" MOTOR START FUSE",,28296.00,3
7-2WKNHO200,"7.2KV 200A 3"" MOTOR START FUSE",,28933.00,3
7-2WKNHO224,"7.2KV 224A 3"" MOTOR START FUSE",,29270.00,3
7-2WKNHO250,"7.2KV 250A 3"" MOTOR START FUSE",,30639.00,3
7-2WKNHO315,"7.2KV 315A 3"" MOTOR START FUSE",,35176.00,3
A3354720,"2.5"" FUSECLIP CARTON QTY. 1",,2766.00,1
A3354730,"3"" FUSECLIP",,2766.00,1
A3354745,45MM DIN FUSE CLIP,,2766.00,1
17-5ABGNA3-15,17.5KV 3.15A FUSE,,2782.00,1
17-5TDLEJ10,"17.5KV 10A 2""DIN BROWN RESIN SEAL FUSE",,5377.00,1
24ABGN223-15,24KV 3.15A VT FUSE,,3451.00,1
24ADIHA10,"24KV 10AMP 2"" AIR FUSE",,10636.00,3
24OBGN223-15,24KV 3.15A OIL FUSE,,3563.00,1
24OBGNA3-15,24KV 3.15A OIL FUSE,,2873.00,1
17-5TDMEJ16,"17.5KV 16A 2""DIN BROWN RESIN SEAL FUSE",,4687.00,1
17-5TDMEJ25,"17.5KV 25A 2""DIN BROWN RESIN SEAL FUSE",,4772.00,1
